	Unnamed: 0	idx	path	token	sentence	context	predicted_labels	classifier_confidence
1904	4970	716604	3.0/1988/04/08/thomas-mann-als-erotisch.xml	erzähler	Zweimal nur, im „Tonio Kröger“ und dann im „Tod in Venedig“, hat der erotische Erzähler mindestens eine seiner Diskretions-Masken aufgegeben: Er projiziert die Lockung und die Schrecken, von denen er erzählen will, nicht auf heterosexuelle Verhältnisse.	['Keinerlei Heimsuchung droht.', 'Eros und Ironie, beide halten sich gegenseitig zart in Schach und zugleich beschwören sie Sokrates, Kierkegaard, Nietzsche, Abendland, also eine Bildungsmusik, auf deren Flügeln man den Lübecker Schulhofschmerzen wunderbar weit entkommen konnte.', 'Zweimal nur, im „Tonio Kröger“ und dann im „Tod in Venedig“, hat der erotische Erzähler mindestens eine seiner Diskretions-Masken aufgegeben: Er projiziert die Lockung und die Schrecken, von denen er erzählen will, nicht auf heterosexuelle Verhältnisse.', 'Aber beide Male, kaum zufällig, verschlägt es der Erzählung dabei fast den Atem.', 'Sie löst sich geistvoll auf in Konversation, Essay, Allegorien, Traktat, platonischen Dialog.']	non-fic	0.9808652997016907
1905	4247	602798	3.0/2013/08/27/nachruf-wolfgang-herrndo.xml	erzähler	Trotz aller Aggressivität entsteht zwischen dem Jungen und dem Erzähler so etwas wie Nähe, vielleicht sogar Freundschaft.	['Er behauptet, die Mondlandung habe überhaupt nicht stattgefunden, sondern sei in Wirklichkeit ein in Hollywood gedrehter Film.', 'Dass nie ein Mensch im All gewesen sein könne, wegen der hohen Radioaktivität des Van-Allen-Gürtels, der die Erde umgebe.', 'Trotz aller Aggressivität entsteht zwischen dem Jungen und dem Erzähler so etwas wie Nähe, vielleicht sogar Freundschaft.', 'Im Februar 2010 wird bei Wolfgang Herrndorf ein nicht heilbarer Gehirntumor, ein sogenanntes Glioblastom diagnostiziert.', 'Die meisten Kranken sterben einige Monate nach der Diagnose, nur wenige überleben Jahre.']	fic	0.9995905756950378
1906	2584	380610	3.0/2002/07/25/Im_Suendenpfuhl_ersaufen.xml	erzählers	Ein traurig-frivoles Märchen, dem der Kinderblick des Erzählers viele Geheimnisse gelassen hat.	['Ein wildwüchsiger Katholizismus durchwuchert den Roman und bildet das Spalier für Sarahs Suche nach Erlösung, die offenkundig auch Sehnsucht nach der Mutter ist.', 'Sie wird der Junge nicht wiederfinden, auch nicht nach seiner Befreiung aus dem Höllenkreis.', 'Ein traurig-frivoles Märchen, dem der Kinderblick des Erzählers viele Geheimnisse gelassen hat.', 'Mit Jeremiah erschienen nun die älteren Erzählungen LeRoys, auf denen Sarah basiert.', 'Die zehn Kapitel beschreiben die mehr als duldsame Reise des 4- bis 14jährigen Jeremiah.']	fic	0.9991673231124878
1907	2260	368257	3.0/1991/11/01/die-erde-wird-rund.xml.xml	erzähler	Auch der Erzähler scheint an diesem Zeitalter zu hängen: „Was geschah noch in dieser seltsamen Zeit, bevor die Erde rund wurde?	['Zu Beginn ist die Erde eine Scheibe, und von dort, wo sie endet und beginnt, blinkt „das magische Turmlicht“ herüber.', 'Einige Seiten später ist die Erde „noch immer nicht rund geworden, und noch hat Gott keine Grenzscheide zwischen Träumen und Wachen und zwischen wandernde Wolken und lebende Wesen gesetzt.“ Dies ist der faszinierendste Teil des Buches, nämlich jener, in dem der Urstoff noch nicht einmal ansatzweise von der Erzählung eingefangen wird und Heinesen seine Mosaiktechnik am konsequentesten durchhalten kann.', 'Auch der Erzähler scheint an diesem Zeitalter zu hängen: „Was geschah noch in dieser seltsamen Zeit, bevor die Erde rund wurde?', '/ Viel, viel.“ Doch die Zeitachsen drängen unaufhaltsam voran und reißen auch den Beobachter aus der Fläche in den Raum: Die Erde wird rund und verliert Anfang und Ende.', 'Schließlich sitzt der alte Amaldus in jenem Symbol der mythischen Erfahrungen des jungen: „So sitzt man nun in seinem dunklen Turm (...) und grübelt“ – nicht mehr nur spät im Jahr und spät am Tag und spät im Leben, sondern „am Ende der Welt und des Lebens“.']	non-fic	0.9836351871490479
1908	2297	369404	3.0/1991/05/03/brennt-new-york.xml.xml	erzähler	De Palma hat auch, anders als Wolfe, einen Erzähler für die Geschichte gefunden: Peter Fallow.	['Die Stadt löst sich auf.', 'De Palmas New York, ein hysterischer Höllenkrater kurz vor der alle erlösenden Explosion, zählt zu den bleibenden filmischen Hinterlassenschaften der achtziger Jahre: So grausam kann Kino sein.', 'De Palma hat auch, anders als Wolfe, einen Erzähler für die Geschichte gefunden: Peter Fallow.', 'Am Anfang eilt er, von einer allgegenwärtigen, atemlos fixen Kamera begleitet, zur Pulitzerpreisverleihung, am Ende erst tritt er auf die Bühne, und zwischendurch erzählt er die Story seines Erfolges: ein triumphierender Hanswurst.', 'So wird der Film viel zynischer, als Hollywood es erlaubt.']	fic	0.9994614720344543
1909	2090	360752	3.0/1998/08/27/Die_zwei_Koerper_des_Pra.xml	erzählers	Es ist bereits eine der Literatur etwas entfernte Überlegung, ob der Wille des Erzählers zum Universalismus, die Explizitheit seiner Frage nach dem Zusammenhang von Staatsräson und Opferung des sterblichen Menschen mit dem Zeitpunkt des Erscheinens des Romans in einem Jahr zu tun hat, in dem die Schweiz den 150.	"['Aber leider wurde im ""Großen Kater"" das ganze hochliterarische Arsenal komplizierter Motivführungen, symbolischer Überhöhung und parabelhafter Zuspitzung benutzt, um eine Geschichte von politischer Intrige und frühem Leid mit gewaltigen Mitteln zu verkleinern.', 'Die Balance zwischen Gleichnis und psychologisch glaubwürdiger Erzählung, die Thomas Hürlimanns ""Das Gartenhaus"" auszeichnet, ist im ""Großen Kater"" nicht einmal im Ansatz gelungen.', 'Es ist bereits eine der Literatur etwas entfernte Überlegung, ob der Wille des Erzählers zum Universalismus, die Explizitheit seiner Frage nach dem Zusammenhang von Staatsräson und Opferung des sterblichen Menschen mit dem Zeitpunkt des Erscheinens des Romans in einem Jahr zu tun hat, in dem die Schweiz den 150.', 'Gründungstag ihrer Bundesverfassung begeht und in dem sie auch noch das Gastland der Frankfurter Buchmesse ist.', 'Nichts wäre daran verwerflich, wenn nicht so etwas wie staatsjubiläumshafte Größe in den Roman selbst einginge.']"	non-fic	0.9984028935432434
1910	3168	412076	3.0/1997/10/17/luchs130.txt.19971017.xm.xml	erzählerin	Als ob nicht gerade junge Menschen, mit noch nicht beschnittenen Flügeln der Phantasie, bereit wären, mit dieser Erzählerin über Zeit-Lücken zu fliegen, bei ausgesponnenen Passagen zu verweilen, Anspielungen und Verweise auf früher Erzähltes verstehen zu lernen und überhaupt einen Humor zu schätzen, der nicht den Zeigefinger hebt, sondern angelsächsisch hurtig ein Zwinkern vorzieht.	['Sie schreibt so leicht und immer ein wenig ungeduldig flink wie sonst auch.', 'Kann man Kinder, junge Leser ernster nehmen, als indem man nicht die Stimme verstellt?', 'Als ob nicht gerade junge Menschen, mit noch nicht beschnittenen Flügeln der Phantasie, bereit wären, mit dieser Erzählerin über Zeit-Lücken zu fliegen, bei ausgesponnenen Passagen zu verweilen, Anspielungen und Verweise auf früher Erzähltes verstehen zu lernen und überhaupt einen Humor zu schätzen, der nicht den Zeigefinger hebt, sondern angelsächsisch hurtig ein Zwinkern vorzieht.', 'Die zweite Überraschung: der schöne, tröstende Titel, der Glück verspricht, wo doch viel Unglück nicht verschwiegen werden kann: Judenverfolgung, Kristallnacht, Krieg und Tod.', 'Davon spricht die zwischen Budapest und Berlin spielende Erzählung, ganz unaufgeregt, nie moralisierend, mit einer heiteren Traurigkeit, die junge Menschen ab zwölf oder vierzehn Jahren verstehen können.']	non-fic	0.9984435439109802
1911	581	187238	3.0/1994/09/09/das-letzte.xml.xml	erzählarm	Da bislang über ein gehäuftes Auftreten einhändiger Autoren in der jungen deutschen Literatur nichts bekanntgeworden ist, kann davon ausgegangen werden, daß der normale junge deutsche Autor, gehöre er dem ‚Roten Programm‘ des Suhrkamp Verlages an oder nicht, sowohl einen Erfahrungsarm als auch einen Erzählarm besitzt, woraus sich ergibt, daß der anderslautende Rumor in der deutschen Kritik, die in der Tat erfahrungs- und erzählarm genannt werden muß und die leider auch in der Wir hoffen, der Umfrage desBuchreports damit gedient zu haben, und erbitten das versprochene Belegexemplar auf dem Postwege.	['Umfrage unter Literaturkritikern „Ist die junge deutsche Literatur wirklich erfahrungs- und erzählarm?“ auf diesem nicht mehr ungewöhnlichen Wege raschest abzuliefern und seine Expedierung dem unser vollstes Vertrauen genießenden Vertrieb der ZEIT ans Herz zu legen.', 'Unsere Antwort lautet wie folgt: „Der üblicherweise zweihändige Schriftsteller besitzt bekanntlich einerseits einen Erfahrungsarm, mit dem er umfassend Erfahrungen sammelt, und andererseits den Erzählarm, mit dessen Hilfe er dieselben aufschreibt.', 'Da bislang über ein gehäuftes Auftreten einhändiger Autoren in der jungen deutschen Literatur nichts bekanntgeworden ist, kann davon ausgegangen werden, daß der normale junge deutsche Autor, gehöre er dem ‚Roten Programm‘ des Suhrkamp Verlages an oder nicht, sowohl einen Erfahrungsarm als auch einen Erzählarm besitzt, woraus sich ergibt, daß der anderslautende Rumor in der deutschen Kritik, die in der Tat erfahrungs- und erzählarm genannt werden muß und die leider auch in der Wir hoffen, der Umfrage desBuchreports damit gedient zu haben, und erbitten das versprochene Belegexemplar auf dem Postwege.']	non-fic	0.9984397292137146
1912	397	20679	3.0/1989/11/10/nachtbuch-vom-liebeswahn.xml	erzähler	Das Geschöpf hat nur das Ich, das ihr der Erzähler gibt.	"['Und Magda ist wenigstens auf dem Papier Geschöpf.', 'Onetti läßt Lamas diese kleine Allmachtsphantasie genießen.', 'Das Geschöpf hat nur das Ich, das ihr der Erzähler gibt.', 'Ihr zweites Ich durch den Buchhalter, der ihren Reizen nicht erliegt, aber auch nicht gleichgültig ist, gerät nüchterner und distanzierter; trotzdem wird Magda erhöht zu einem Mythos, und mit ihr die sinnlose und unglückliche Projektionsfläche Liebe.', 'Die „Zeit der Reife"" nämlich ist eine leere Zeit und will gefüllt werden.']"	fic	0.999643087387085
1913	6013	876614	3.0/1990/11/30/zeitmosaik.xml.xml	erzähler	Der ein wenig kauzige Erzähler, der – sehr britisch – gern Pilze sammelte und Orchideen züchtete, ist am 23.	['„Die Gremlins“ heißt das mit Walt Disney verfaßte Comicbuch, das Steven Spielberg als Vorlage für seinen gleichnamigen Film benutzt hat.', 'Die Wahrheit des Titels zu einem anderen Drehbuch, für den James-Bond-Film „Man lebt nur zweimal“, kann der Autor nun nachprüfen.', 'Der ein wenig kauzige Erzähler, der – sehr britisch – gern Pilze sammelte und Orchideen züchtete, ist am 23.', 'November in Oxford gestorben, 74 Jahre alt.', 'Den Liebhaber des gespenstisch Mysteriösen hätte wohl amüsiert, daß die Krankenhausärzte elf Tage lang die geheimnisvolle Infektionskrankheit nicht bestimmen konnten.']	fic	0.8156647682189941
1914	4362	628640	3.0/2010/06/24/L-B-Schaedlich.xml.xml	erzähler	Die Geschichte also hat mit Macht in Schädlichs Leben eingegriffen; die Geschichte liefert denn auch dem Erzähler Schädlich dessen bevorzugtes Rohmaterial.	['12/09).', 'Der Sprachwissenschaftler war 1977 mit seiner Familie aus der DDR in den Westen ausgereist, nachdem er gegen die Biermann-Ausbürgerung protestiert hatte und sein erster Erzählungsband         Versuchte Nähe         im gleichen Jahr nur in der Bundesrepublik erscheinen konnte; zu schonungslos perfekt hatte er die DDR seziert.', 'Die Geschichte also hat mit Macht in Schädlichs Leben eingegriffen; die Geschichte liefert denn auch dem Erzähler Schädlich dessen bevorzugtes Rohmaterial.', 'Für ihn gibt es keine Grenze zwischen Vergangenheit und Gegenwart; seine Bücher wurden meist zu skeptischen Parabeln über die Abgründe der menschlichen Natur.', 'So handelt beispielsweise sein RomanTallhover         (1986) vom gleichnamigen ewig-unsterblichen Spitzel, im Einsatz bei Georg Herwegh, Rosa Luxemburg und Lenin, später dann in der DDR.']	non-fic	0.9984257221221924
1915	4375	639883	3.0/2010/12/16/Botho-Strauss.xml.xml	erzähler	Zu den Bedingungen einer autonomen, interessefreien Freundschaft gehören: Keine Konkurrenz (er, der glänzende Erzähler, und ich, der Arbeiter am Satz – welchen Rang sollten wir einander ablaufen?)	['Dafür genießen sie hin und wieder den Klatsch, verschaffen sich Erleichterung beim Kannegießern oder berauschen sich am Pläneschmieden.', 'Dann werden in der unbegrenzten Abgeschiedenheit ihrer Zweiergesellschaft Projekte zu Projektilen, die alles Machbare durchlöchern.', 'Zu den Bedingungen einer autonomen, interessefreien Freundschaft gehören: Keine Konkurrenz (er, der glänzende Erzähler, und ich, der Arbeiter am Satz – welchen Rang sollten wir einander ablaufen?)', 'Keine Frau im Bund (beide haben Familie, aber führen sie niemals zusammen) Keine gemeinsamen Geschäfte (welche wohl?)', 'Kein ebenbürtiger dritter Freund (»Einer ist mir so viel wert wie zehntausend, wenn er einer der Besten ist«, Heraklit) Keine Sitzungen – immer nur Gänge.']	non-fic	0.9984252452850342
1916	57	4026	3.0/1973/04/13/am-rande-der-wueste.xml.xml	erzähler	Denn dieserErzähler ist in diesem Roman wahrhaft nur Erzähler, kaum indessen ein konkreter Mensch mit Trieben und Bedürfnissen oder gar Zukunftserwartungen.	['Gegenwart, beispielsweise, ist in diesem Ronan ein so dünnes, beinahe schon spirituelles Medium geworden, daß man in ihr eigentlich gar nicht mehr leben kann: Simple Vorgänge wie der Gang des Erzählers von der Bar in sein Zimmer oder ein kurzer Weg durch die Wüste am nächsten Morgen wirken unglaubhaft und fast schon irreal – als ob hier jemand nicht in der Wirklichkeit sich bewegte, sondern seine Füße sozusagen auf Sprache, auf Literatur setzte.', 'Und kaum glaubwürdig scheint es auch, daß der Erzähler überhaupt in diesen Wüstenort gekommen in oder daß er sich für die fantastischen Geschichten Marines wirklich interessiert und entdecken möschte, was sie verschweigt.', 'Denn dieserErzähler ist in diesem Roman wahrhaft nur Erzähler, kaum indessen ein konkreter Mensch mit Trieben und Bedürfnissen oder gar Zukunftserwartungen.', 'Gescheit und gleichwohl ohnmächtig darum auch gewisse pauschale Abrechnungen mit der Geschichte oder dem Leben im ganzen.', 'Diese Abrechnungen ähneln den großen melancholischen und resignativen Gesten eines Menschen, der Ton vornherein allen Aufgaben und Forderungen sich verweigert, einem Menschen, für den die Zeit nicht der Acker des Lebens ist, sondern, wie der Erzähler des Romans es formuliert, ein„fourletter-word“, eine Obszönität oder eine Nichtigkeit, oder beides.']	non-fic	0.9659957885742188
1917	6324	887909	3.0/2003/12/17/Day_in_Rome.xml.xml	erzählerin	Ich habe einen Freund, der es fertig bringt, anzurufen und ohne Vorbereitung zu fragen: „Wer war die Schauspielerin inGummo,       die in einem früheren Film auch die Erzählerin war, und sag jetzt nicht Sissy Spacek, sonst muss ich kotzen.“      Ich sage „Linda Manz“ und lege auf.	['Wenn wir uns einen Augenblick irgendwo vorstellen – ein Stück Silberstrand an einem Ort, wo wir noch nie waren –, oder wenn wir schweißgebadet aus einem Traum erwachen, an den wir uns nur halb erinnern, in Fragmenten und mit abrupten Übergängen, dann bewegen wir uns durch subjektive Zeit und subjektiven Raum, im Griff der Instrumente unseres eigenen Geistes, und diese Situation hat in ihrem Rhythmus etwas Filmisches, wie sie zu Fetzen, Blitzen, Erfahrungssegmenten geschnitten wird, die einen radikalen Abschied von dem ungebrochenen Fluss der Welt ringsum bedeuten.', 'Der Cutter Walter Murch sagt, „einer der heimlichen Antriebsmotoren, dank denen das Kino funktioniert und die wunderbare Macht über uns hat, die es hat, besteht in der Tatsache, dass wir seit Tausenden von Jahren jede Nacht acht Stunden in einem ,kinematischen‘ Traumzustand verbringen, mit dieser Version von Wirklichkeit also bestens vertraut sind“.', 'Ich habe einen Freund, der es fertig bringt, anzurufen und ohne Vorbereitung zu fragen: „Wer war die Schauspielerin inGummo,       die in einem früheren Film auch die Erzählerin war, und sag jetzt nicht Sissy Spacek, sonst muss ich kotzen.“      Ich sage „Linda Manz“ und lege auf.', 'Hinter diesem kleinen Sport steckt eine Anerkennung dafür, wie Filme eine Schicht der Erinnerung gestalten können, indem sie uns in eine gemeinsame Vergangenheit führen, die manchmal falsch ist, traumgemäß, kindgemäß, aber eine Vergangenheit, die wir alle aus freien Stücken bewohnen.', 'Es gibt andere Nährböden der Erinnerung, etwa Baseball, der über eine reiche, launige Überlieferung aus Namen, Daten und geheimnisumwobenen Fakten verfügt.']	non-fic	0.9802417755126953
1918	5175	726606	3.0/2004/12/09/Hartz-IV-Salome.xml.xml	erzählerin	Als supercoole olympische Erzählerin liest sie den Text.	['Das Kind weiß, es ist allein in der Welt.', 'Dea Lohers Prosa friert das Kind in die Reflexion ein - Paula Dombrowski hat sich im Hamburger Thalia Theater ans Auftauen gemacht.', 'Als supercoole olympische Erzählerin liest sie den Text.', 'Zugleich aber spielt sie, mager und krampfadrig, das Kind - eine Hartz-IV-Salome, die nicht mal jemanden hat, der sie aus der Welt schafft.', 'Am Ende rammt sich das Kind die Schere in die Augen.']	fic	0.9996125102043152
1919	5625	858768	3.0/2007/11/13/L-Magris-TAB.xml.xml	erzählers	Die große Liebe des Erzählers aber sind die Galionsfiguren, die hölzernen Schönheiten, die regungslos nach vorn, über die zu durchmessende Wasserfläche starren und sich niemals umwenden, gleich einer vorbildlichen Eurydike.	['So abenteuerlich und zugleich so mühelos verschränken sich in diesem Erzählstrom die Zeitalter, die Figuren und die Geschichten, dass man ohne Weiteres jener Variante der Argonautensage glaubt, derzufolge die Donau mit einem Arm ins Mittelmeer mündet.', 'Die Wellen der Klage, in denen der Text vorangetrieben wird, brechen sich auch an Frauengestalten, oder an der einen, die als Maria, Marie, Mariza immer wieder auftaucht und doch für immer verloren ist.', 'Die große Liebe des Erzählers aber sind die Galionsfiguren, die hölzernen Schönheiten, die regungslos nach vorn, über die zu durchmessende Wasserfläche starren und sich niemals umwenden, gleich einer vorbildlichen Eurydike.', 'Ihnen, einer aussterbenden Spezies, hat der meersüchtige Mitteleuropäer Claudio Magris in diesem Buch ein Denkmal gesetzt.', 'Der RomanBlindlings       heißt im italienischen Original       Alla cieca.']	non-fic	0.9885156154632568
1920	5531	855490	3.0/2007/10/05/Hans-und-Harry.xml.xml	erzählerin	In jedem Fall braucht man Geduld, muss jede Menge »Marmeladenschrippen« und die »Helmut-Kohl-Strickjacke« der Erzählerin über sich ergehen lassen.	['Zwischen sozialem Realismus und Sozialromantik liegen häufig nicht mehr als ein paar Worte.', 'Und was mancher in Lange-Müllers Roman noch für »Urworte, berlinerisch«, hält, ist einem anderen schon Jargon von der Stange.', 'In jedem Fall braucht man Geduld, muss jede Menge »Marmeladenschrippen« und die »Helmut-Kohl-Strickjacke« der Erzählerin über sich ergehen lassen.', 'Und sollte auch bei Harrys Auslassungen über »Triaden-Joe«, der »seinen Pappenheimern beim Pissen auf den Schwanz glotzt«, die »Krümelkacker« und die »frisch gefickten Eichhörnchen« noch nicht schlappmachen.', 'Damit man sich noch an den ohrenbetäubenden Kalauern (»nun ist, wie jeder Rennfahrer weiß, gutes Rad teuer«), den proletarischen Zutaten (»den Kühlschrank leerfressen«, »Kohle abdrücken«, »aus dem Zimmer latschen«) und der immer leicht amtsdeutschhaften Umständlichkeit des Berliners (»die Wärme der Sonne lähmte den, wie ich glaubte, schon bald zu sinnvoller Aktivität heranreifenden Aktivismus«) erfreuen kann.']	fic	0.9934614896774292
1921	4002	446470	3.0/2000/08/17/Der_deutsche_Hampel.xml.xml	erzähler	Seinen Helden verliert der allwissende Erzähler nie aus den Augen.	"['Hampels Fluchten ist ein böses, trauriges und auch sehr komisches deutsches Märchen.', 'Die Handlung erstreckt sich von den dreißiger Jahren bis zum Jahr 1988, aber immer geht es nur um den einen: Heinrich Hampel.', 'Seinen Helden verliert der allwissende Erzähler nie aus den Augen.', 'Michael Kumpfmüller erzählt ausschweifend, aber nicht abschweifend.', 'Er ist ein später Nachfahre von Alfred Döblin oder Erich Kästner, Autoren also, die man der ""Neuen Sachlichkeit"" zurechnet.']"	non-fic	0.9984503984451294
1922	3087	408041	3.0/1986/08/01/phantastisches.xml.xml	erzähler	Von Julio Cortázar bis Horacio Quiroga sind Stücke versammelt, die einen Begriff vom Bilderreichtum, der sinnlichen Pracht, Vitalität, Phantastik und Trauer südamerikanischer Erzähler geben.	['Gute Leser, sagt der Argentinier Jorge Luis Borges, seien noch seltenere Vögel als gute Autoren.', 'Der Deutsche Taschenbuch Verlag hat Borges beim Wort genommen: Das kleine Kompendium aufregend schöner, geheimnisvoller, phantastischer und unheimlicher Texte gibt dem Leser Hinweise zum Verständnis, ohne die Leser-Imagination zu gängeln, zu irritieren.', 'Von Julio Cortázar bis Horacio Quiroga sind Stücke versammelt, die einen Begriff vom Bilderreichtum, der sinnlichen Pracht, Vitalität, Phantastik und Trauer südamerikanischer Erzähler geben.', 'Fuentes düstere Geschichte der Puppenprinzessin, die als sentimental schöne Erinnerung an das Kindmädchen Amilamia beginnt und so teuflisch endet wie eine schwarze Edgar-Allan-Poe-Phantasie.', 'Medinas spannende Erzählung vom Iren Godfrey, der das Gesicht des Apu sehen will und fast zu Tode kommt.']	fic	0.9992596507072449
1923	6724	994163	3.0/2012/07/12/L-Kanon-Andric.xml.xml	erzähler	Der Erzähler bleibt bis zum Schluss anonym und unbestimmt wie das kollektive Gedächtnis einer Gemeinschaft.	['Folglich handelt er von einer Brücke.', 'Und zwar jener, die der osmanische Wesir Mehmed-paša Sokolović über der Drina hat errichten lassen und die Serbien mit Bosnien, den östlichen mit dem westlichen Teil des Balkans verbindet.', 'Der Erzähler bleibt bis zum Schluss anonym und unbestimmt wie das kollektive Gedächtnis einer Gemeinschaft.', 'Es ist jenes Gedächtnis, auf dem Epen gründen.', 'Das Epos ist, wie wir wissen, eine Geschichte über die Entstehung einer Gemeinschaft.']	non-fic	0.9855389595031738
1924	3573	429878	3.0/1964/10/23/vilgot-sjoemans-491.xml.xml	erzähler	Nisse, der Anführer der Jungen und Erzähler der Geschichte, durchschaut ihn.	['Geht es um sein Eigentum, hört bei ihm die Nächstenliebe auf.', 'Er teilt nicht gern.', 'Nisse, der Anführer der Jungen und Erzähler der Geschichte, durchschaut ihn.', 'Nur deshalb quält er Krister.', 'Er spürt die Lüge, nur deshalb geht er hin und verkauft Kristers Möbel und Bücher.']	fic	0.9883304834365845
1925	6480	893379	3.0/2003/08/07/Glosse_33.xml.xml	erzähler	Die       Pequod       versinkt, Ahab und Moby Dick sterben, nur Ismael, der Erzähler, überlebt.	['Der Krieg ist vorbei, die Ehe wird geschlossen, der Abend senkt sich übers Land.Tomorrow is another day       , morgen ist auch noch ein Tag, wie einer der genialsten Romanschlüsse lautet       (Vom Winde verweht).', 'Die großen Romane der Weltliteratur hingegen enden selten gut.', 'Die       Pequod       versinkt, Ahab und Moby Dick sterben, nur Ismael, der Erzähler, überlebt.', 'Und Josef K., der seinen Prozess, eine ordentliche Gerichtsverhandlung, nie bekam, wird am Ende zum Richtplatz geführt und abgestochen.', 'Je schlechter das Buch, umso besser sein Ende.']	non-fic	0.9852324724197388
1926	8005	1172641	3.0/1984/08/24/angst-vor-freude.xml.xml	erzählerin	Die unheimliche Fünfeinhalb-Seiten-Geschichte beschleunigt sich, taumelt in immer größere Verwirrung: Durch den Rauch vom verbrannten Zopf, der die Stube verdunkelt, hört die Tochter die Mutter sagen: „Sie haben dich umgebracht.“ Plötzlich fühlt sich auch die Erzählerin „in einer Kugel aus weißen zerfledderten Blumen ... eingeschlossen.	['Auf dem Hochzeitsphoto sieht man vom Vater auch „nur die halbe Brust.', 'Die andere Hälfte war ein Strauß weißer zerfledderter Blumen, die Mutter in der Hand hielt.“ Jetzt tritt die Mutter im Totenzimmer „vor den Spiegel“ und schneidet „sich mit dem großen Messer ihren grauen dicken Zopf ab“, legt ihn auf den „Schlachttisch“, zündet ihn an.', 'Die unheimliche Fünfeinhalb-Seiten-Geschichte beschleunigt sich, taumelt in immer größere Verwirrung: Durch den Rauch vom verbrannten Zopf, der die Stube verdunkelt, hört die Tochter die Mutter sagen: „Sie haben dich umgebracht.“ Plötzlich fühlt sich auch die Erzählerin „in einer Kugel aus weißen zerfledderten Blumen ... eingeschlossen.', 'Dann hatte ich das Gefühl, daß der Wohnblock umkippt und sich entleert in den Boden.', 'Der Wecker läutete.']	fic	0.9996168613433838
1927	8023	1173321	3.0/2001/06/07/200124_l-diogenes.xml.xm.xml	erzähler	"Wie immer: das Katalogalphabet von Andersch, Alfred bis Zimnik, Reiner birgt eine Fülle literarischer Schätze, die übrigens - denkt man an den großartigen Erzähler Hartmut Lange oder den so erfolgreichen Bernhard Schlink - des Herrn Keel Seufzer ""Wir haben ja deutsche Autoren, aber ich würde gern nur deutsche haben"" etwas relativiert."	"['Diese Entscheidungen - denkt man an Autoren wie Andrzej Szczypiorski oder Donna Leon, Ingrid Noll oder Muriel Spark - können nicht immer ganz falsch gewesen sein.', 'Die Summe der Bestsellernennungen ergibt, dass der Diogenes-Verlag die Nummer eins im deutschen Sprachraum ist (im Taschenbuch die Nummer zwei): der erfolgreichste Verlag in Europa mit rein belletristischem Programm; wobei der Herr Keel - wie alle Verleger - gern ein wenig schielt: die zehnbändige ""Zürcher Ausgabe"" von Arthur Schopenhauer mag man nur ungern unter ""Belletristik"" rubrizieren.', 'Wie immer: das Katalogalphabet von Andersch, Alfred bis Zimnik, Reiner birgt eine Fülle literarischer Schätze, die übrigens - denkt man an den großartigen Erzähler Hartmut Lange oder den so erfolgreichen Bernhard Schlink - des Herrn Keel Seufzer ""Wir haben ja deutsche Autoren, aber ich würde gern nur deutsche haben"" etwas relativiert.', 'Es hat etwas Rührendes, wie er Tage und Nächte mal verzagend, mal unsicher den gelungenen Anfang eines Manuskripts genießt, das dann dieses Versprechen nicht hält, wie er mal den Fortgang für gelungen, aber das Ganze für zu ausschweifend hält.', 'Ein Fossil - der lesende Verleger.']"	non-fic	0.9984351992607117
1928	7896	1168027	3.0/1984/06/15/wie-goethe-zu-goethe-wur.xml	erzähler	Außerdem schreibt und plaudert der heute fünfundsiebzigjährige Eissler wie ein Herr und Gelehrter, ein Enthusiast und Erzähler aus dem 19.	['Auch von der Psychoanalyse macht er mit einer Begeisterung und einem unbefangenen Stolz Gebrauch, als wäre sie eben erst entdeckt worden.', 'Sozusagen leuchtenden Gesichts zeigt er sich unangefochten, uneingeschüchtert von allen Zurechtweisungen, Widerlegungs- oder Revisionsversuchen, die Freuds Lehre seit Jahrzehnten hat über sich ergehen lassen.', 'Außerdem schreibt und plaudert der heute fünfundsiebzigjährige Eissler wie ein Herr und Gelehrter, ein Enthusiast und Erzähler aus dem 19.', 'Jahrhundert.', 'Fast sieht man zwischen den Zeilen ein Kaminfeuer flackern.']	non-fic	0.998448371887207
1929	4623	699105	3.0/1960/04/15/zeitmosaik.xml.xml	erzählerin	Die Lyrikerin und Erzählerin Marie – Luise Kaschnitz („Gedichte“, „Totentanz und Gedichte zur Zeit“, „Zukunftsmusik“) wird im Sommersemester 1960 im Rahmen der vor kurzem errichteten Gastdozentur für Poetik an der Frankfurter Universität über „Gestalten europäischer Dichtung von Shakespeare bis Beckett“ lesen.	['Manuskripte müssen bis zum 31.', 'Oktober 1961 beimEcon-Verlag, Düsseldorf, Pressehaus eingegangen sein, wo auch Einzelheiten über die Teilnahmebedingungen zu erfahren sind.', 'Die Lyrikerin und Erzählerin Marie – Luise Kaschnitz („Gedichte“, „Totentanz und Gedichte zur Zeit“, „Zukunftsmusik“) wird im Sommersemester 1960 im Rahmen der vor kurzem errichteten Gastdozentur für Poetik an der Frankfurter Universität über „Gestalten europäischer Dichtung von Shakespeare bis Beckett“ lesen.', 'Gastdozentin des vergangenen Wintersemesters war Ingeborg Bachmann.', 'Es sieht so aus, als ob mit dieser Gastdozentur nicht nur das musische, sondern gleichzeitig, das (erschreckend vernachlässigte) weibliche Element im Lehrkörper der Fakultät gestärkt werden soll.']	non-fic	0.9984537363052368
