filename	year	token	sentence	context	label_fold1	confidence_fold1	label_fold2	confidence_fold2	label_fold3	confidence_fold3	label_fold4	confidence_fold4	label_fold5	confidence_fold5	label_fold6	confidence_fold6	label_fold7	confidence_fold7	label_fold8	confidence_fold8	label_fold9	confidence_fold9	label_fold10	confidence_fold10
200919.xml	2009	Erzählers	Der Gegenüberstellung der sequentiellen Ordnungen entspricht die Destabilisierung des Erzählers , der in zwei realitätssystemisch opponierende Erzählinstanzen zerfällt ( das realistische System der historischen Sequenz vs. das wunderbare System der Neokausalität ) .	Vonnegut ( Anm. 22 ) , 210. Leo Perutz , Sankt Petri-Schnee : Roman , hrsg. Hans-Harald Müller , Wien , Hamburg 2007 , 130. Perutz ( Anm. 24 ) , 129 f . Vgl. Perutz ( Anm. 24 ) , 131. Perutz ( Anm. 24 ) , 136. Perutz ( Anm. 24 ) , 131. Perutz ( Anm. 24 ) , 132. Perutz’ Roman erfüllt neben den Kriterien der neokausalen Literatur auch die der Phantastik . Die Phantastik hebt den realitätssystemischen Widerspruch und damit die Heterogenität der sequentiellen Ordnungen hervor . ( Zum wunderbaren Charakter deformierter historischer Sequenzen [ am Beispiel der neodirektionalen Verfremdung ] siehe Uwe Durst , » Zur Poetik der parahistorischen Literatur « , Neohelicon 31 [ 2/2004 ] , 201 - 220 , hier : 213 - 218. Zur Bedeutung des destabilisierten Erzählers Christoph Ransmayr , Die letzte Welt .	b	0.7390201687812805	b	0.9996999502182008	b	0.9996942281723022	b	0.997994065284729	b	0.9995529055595398	b	0.9969780445098876	b	0.9996256828308104	b	0.9992830157279968	b	0.9996713399887084	b	0.9990631937980652
200919.xml	2009	Erzählers	( Zum wunderbaren Charakter deformierter historischer Sequenzen [ am Beispiel der neodirektionalen Verfremdung ] siehe Uwe Durst , » Zur Poetik der parahistorischen Literatur « , Neohelicon 31 [ 2/2004 ] , 201 - 220 , hier : 213 - 218. Zur Bedeutung des destabilisierten Erzählers Christoph Ransmayr , Die letzte Welt .	Der Gegenüberstellung der sequentiellen Ordnungen entspricht die Destabilisierung des Erzählers , der in zwei realitätssystemisch opponierende Erzählinstanzen zerfällt ( das realistische System der historischen Sequenz vs. das wunderbare System der Neokausalität ) . Die Phantastik hebt den realitätssystemischen Widerspruch und damit die Heterogenität der sequentiellen Ordnungen hervor . Roman , Nördlingen 1998 , 60. Ransmayr ( Anm. 31 ) , 55. Ransmayr ( Anm. 31 ) , 127. Ransmayr ( Anm. 31 ) , 85. Ransmayr ( Anm. 31 ) , 12. Ransmayr ( Anm. 31 ) , 136. Historische Sequenz — ■ — - - ...... % ..................... | .. Fi F2 / sub F3 / sub i I I r/sub -------- -4 - .	b	0.6570279598236084	b	0.9994843006134032	b	0.9995933175086976	b	0.998118817806244	b	0.9994869232177734	b	0.9960758090019226	b	0.9994319081306458	b	0.998158037662506	b	0.9995482563972472	b	0.9976128339767456
196721.xml	1967	Erzähler	Nichtsdestoweniger ist es unbefriedigend , wenn einer eine Erzählung als Novelle anspricht , die der andere als Geschichte sieht , und man fragt sich : sollte es wirklich so schwer sein , das eine von dem anderen zu unterscheiden , und was haben die Erzähler selbst über dieses Benennungsproblem gedacht und geschrieben , wie haben sie ihre literarischen Lieblings- und Sorgenkinder genannt ?	Zwar ist es von untergeordneter Bedeutung , wie man ein literarisches Gebilde benennt , und Meister der Kurzprosa haben ihre Schöpfungen scheinbar willkürlich Erzählung , Geschichte , Skizze oder Novelle genannt . Ausschlaggebend ist einzig und allein , ob ein dichterisches Kunstwerk wirklich überzeugend , ob es ‘ gestaltet * ist . Der Beantwortung dieser und ähnlicher Fragen soll diese zusammenstellende Untersuchung dienen . Sie soll einen Beitrag leisten zur Auflösung der Sprachverwirrung im Bereiche literarischer Nomenklatur und Ansätze aufweisen für eine Theorie der deutschen ‘ Geschichte * .	b	0.6912007927894592	b	0.9988539218902588	b	0.9996803998947144	b	0.998343825340271	b	0.999545395374298	b	0.9968191385269164	b	0.999320149421692	b	0.9992541670799256	b	0.9994593262672424	b	0.9989044666290284
196721.xml	1967	Erzählern	Denn schließlich gibt es Äußerungen von Erzählern über Formprobleme ; man muß sie nur einmal im Zusammenhänge sehen .	Der Beantwortung dieser und ähnlicher Fragen soll diese zusammenstellende Untersuchung dienen . Sie soll einen Beitrag leisten zur Auflösung der Sprachverwirrung im Bereiche literarischer Nomenklatur und Ansätze aufweisen für eine Theorie der deutschen ‘ Geschichte * . Goethe ist einer der ersten deutschen Dichter und Schriftsteller , die sich um eine Definition des Begriffes ‘ Novelle * bemühten , und er ist der erste , der sich Gedanken über die Gattung ‘ Geschichte * machte . In seinen ‘ Unterhaltungen deutscher Ausgewanderten * , die im Jahre 1795 auf Anregung Schillers entstanden und in sechs verschiedenen Heften der ‘ Horen * erschienen , spricht er durch den Mund des alten Geistlichen , eines Hausfreundes der edlen Familie , die ihre Güter auf der linken Seite des Rheins verlassen und auf der anderen vor dem Heer der Franken Zuflucht gesucht hat .	b	0.660578727722168	b	0.9996991157531738	b	0.9996862411499025	b	0.9965498447418212	b	0.9995322227478028	b	0.9972919821739196	b	0.9995593428611756	b	0.9992064833641052	b	0.9996652603149414	b	0.9992471933364868
196721.xml	1967	Erzählers	Sie dürfen nicht geschmacklos sein und nicht ihre Wirkung auf das Gemüt oder den Verstand des Erzählers verfehlen , um Aufnahme in dem Bestand der erzählenswerten Geschichten des Geistlichen zu finden .	Nicht die grobe alltägliche Rüpelei ungebildeter Tölpel findet seine Billigung , sondern echte Komik und erlösender Humor . Geistig anspruchslos dürfen die Geschichten dieser Gruppe sein , gegen ein Mindestmaß an Etikette und Charakter jedoch nicht verstoßen , um in dem Rahmen der feinen Gesellschaft annehmbar zu sein . Leider illustriert Goethe diese theoretischen Erörterungen nicht durch Beispiele . Das Thema der Geschichten , die an dem ersten Abend nach dieser Einführung erzählt werden , ist das Wunderbare und Geisterhafte .	b	0.6607660055160522	b	0.9995505213737488	b	0.9992669224739076	b	0.9983077049255372	b	0.9994537234306335	c	0.7605866193771362	d	0.9895965456962584	b	0.8342417478561401	c	0.9934806823730468	b	0.997884213924408
196721.xml	1967	Erzähler	Lag also dem konservativen Erzähler dieser Jahre die volkstümliche Herkunft der Anekdote , des Schwankes und der Kalendergeschichte seiner Zeit nicht , so lag ihm ihre straffe und gedrängte Erzählform noch viel weniger .	Höchstens die Kalendergeschichte konnte seinen Vorstellungen gerecht werden , und zur Tradition der moralisierenden Kalendergeschichte kann man die Beispiele , die er seinen Geistlichen und seine jungen Zuhörer zum Besten geben läßt , wohl noch am ehesten rechnen . Denn alle haben , mit ihren Gestaltungsschwächen , den Charakter von Erbauungslektüre . Plaudernd erzählt der Geistliche seine Gespenstergeschichte , und durch Weitschweifigkeit und liebevolle Detailmalerei zeichnet sich selbst Goethes ‘ Novelle * aus , in der dieser Ausflug des Liebhabers epischer Breite schließlich gipfelt . So läßt er die Baronesse von der hohen Warte der Form- und Sittenrichterin am nächsten Abend gegen die Kurzformen erzählerischer Prosa polemisieren und wendet sich damit gegen Erzählmöglichkeiten , die seinen Gesichtskreis hätten erweitern können .	b	0.7396412491798401	b	0.999330997467041	b	0.99958473443985	b	0.9987552165985109	b	0.9995450377464294	b	0.9949644804000854	d	0.6646282076835632	b	0.9992895126342772	b	0.9995635151863098	b	0.9993290901184082
196721.xml	1967	Erzähler	Sein Erzähler beugt sich , wie der Minister dem Herzog , dem Machtwort der Baronesse : Erzählt wird hier , was mir gefällt und was sich ziemt !	So läßt er die Baronesse von der hohen Warte der Form- und Sittenrichterin am nächsten Abend gegen die Kurzformen erzählerischer Prosa polemisieren und wendet sich damit gegen Erzählmöglichkeiten , die seinen Gesichtskreis hätten erweitern können . Wie nirgendwo anders wird hier die gesellschaftliche Beschränktheit des Fürstendieners Goethe deutlich . Doch wenn Sie uns eine Geschichte zur Probe geben wollen , so muß ich Ihnen sagen , welche Art ich nicht liebe . Jene Erzählungen machen mir keine Freude , bei welchen , nach der Weise der Tausendundeinen Nacht , eine Begebenheit in die andere eingeschachtelt , ein Interesse durch das andere verdrängt wird ; wo sich der Erzähler genötigt sieht , die Neugierde , die er auf eine leichtsinnige Weise erregt hat , durch Unterbrechung zu reizen , und die Aufmerksamkeit , anstatt sie durch eine vernünftige Folge zu befriedigen , nur durch seltsame und keineswegs lobenswürdige Kunstgriffe aufzuspannen .	d	0.5738421082496643	b	0.9996843338012696	b	0.999574601650238	b	0.9986974596977234	b	0.999421238899231	b	0.996815860271454	b	0.9984993934631348	b	0.9989537000656128	b	0.9982403516769408	b	0.9994463324546814
196721.xml	1967	Erzähler	Jene Erzählungen machen mir keine Freude , bei welchen , nach der Weise der Tausendundeinen Nacht , eine Begebenheit in die andere eingeschachtelt , ein Interesse durch das andere verdrängt wird ; wo sich der Erzähler genötigt sieht , die Neugierde , die er auf eine leichtsinnige Weise erregt hat , durch Unterbrechung zu reizen , und die Aufmerksamkeit , anstatt sie durch eine vernünftige Folge zu befriedigen , nur durch seltsame und keineswegs lobenswürdige Kunstgriffe aufzuspannen .	Sein Erzähler beugt sich , wie der Minister dem Herzog , dem Machtwort der Baronesse : Erzählt wird hier , was mir gefällt und was sich ziemt ! Doch wenn Sie uns eine Geschichte zur Probe geben wollen , so muß ich Ihnen sagen , welche Art ich nicht liebe . Ich tadle das Bestreben , aus Geschichten , die sich der Einheit des Gedichts nähern sollen , rhapsodische Rätsel zu machen und den Geschmack immer tiefer zu verderben . Die Gegenstände Ihrer Erzählungen gebe ich Ihnen ganz frei , aber lassen Sie uns wenigstens an der Form sehen , daß wir in guter Gesellschaft sind .	a	0.6647672653198242	a	0.5395960807800293	b	0.998317003250122	b	0.997794270515442	b	0.9994052648544312	b	0.993713080883026	b	0.9989185333251952	b	0.999362051486969	b	0.9875653386116028	b	0.9990693926811218
196721.xml	1967	Erzähler	Anspruch auf Vollständigkeit wird also nicht erhoben ; auch darf noch einmal daran erinnert werden , daß nur Erzähler , die sich als Geschichtenverfasser einen Namen gemacht haben , hier betrachtet werden .	Mit Trauer und Sorge mahnt er , sich auf die Ausgangspositionen der Jahre nach dem Kriege zu besinnen , und in diesem Sinne veröffentlichte er diese Geschichtensammlung im Jahre i960 . Doch verlassen wir Schnurre erst einmal und wenden uns den Schriftstellern , die über die Erscheinung der 'Kurzgeschichte * nachdenken , in der Reihenfolge ihrer Veröffentlichung zu , wobei leider keine Gewähr dafür übernommen werden kann , daß eine Erstveröffentlichung übersehen wird oder gar ein wichtiger Beitrag unbemerkt geblieben ist . Die nicht unwichtige Sekundärliteratur bleibt also unberücksichtigt . Herbert Eisenreich teilt in dem Nachwort zu seinem Erzählband 'Böse schöne Welt * ( 1957 ) seine 'Erfahrungen * im Umgang mit dem , was er eine 'Geschichte * nennt , seinen Lesern mit .	b	0.7329152226448059	b	0.9996806383132936	b	0.9996678829193116	b	0.9985994696617126	b	0.9994645714759828	b	0.9963797926902772	b	0.999438464641571	b	0.9979043006896972	b	0.999658465385437	b	0.999358594417572
196721.xml	1967	Erzählers	Die Intimität des Erzählers mit seinem Gegenstand haben Geschichte und Gedicht nach Eisenreichs Auffassung gemeinsam .	Ich meine , daß sich in einer Geschichte gewisse wesentliche Züge des Gedichts wiederfinden . « Diesen Gedanken , den man schon in Ansätzen bei Goethe und Hofmannsthal wahrnehmen konnte , erörtert Eisenreich eingehend , indem er besonders auf die Identifikation des Lyrikers mit seinem Gegenstand verweist , aus der er sich gerade so weit zu lösen vermag , » daß sich sein Mund zu einem Stammeln öffnen kann « . Der Geschichtenerzähler verringert die Distanz zwischen sich und seinem Gegenstand und verzichtet darauf , » einen in seiner natürlichen Beschaffenheit noch exakt nachweisbaren Gegenstand zwischen sich und seine innerste Intention zu schieben « . Und damit ist er bei dem entscheidenden Unterschied zwischen der Geschichte und den übrigen Erzählformen angelangt .	b	0.6967774033546448	b	0.999637484550476	b	0.9995121955871582	b	0.9982295632362366	b	0.9994885921478271	b	0.991455852985382	b	0.996826708316803	b	0.9993165731430054	b	0.9976233839988708	b	0.6001724600791931
196721.xml	1967	Erzähler	Eine Geschichte - was ist sie denn anderes als ein wortgewordener Augenblick ... ja , fast möchte ich sagen : ein Augenblick der Liebe , wo der Erzähler seine ihm angemessene Ruhe und Würde , seine Distanz und seine Sachlichkeit opfert ; wo er , urplötzlich mit einem aus dem Welt-Mosaik ihm ins Auge gefallenen Steinchen Leben innigst konfrontiert , jede Fassung verliert und unvermittelt , aus einem durch Wortfülle gesprengten Munde draufloserzählt , als wäre er längst schon mitten drin im Erzählen ( weil der wirkliche Erzähler immer , ohne Unterlaß , erzählt , auch wenn er es selber gar nicht merkt ) .	Sie hat es nicht nötig , etwas zu erklären ; sie nennt keine Namen , keine Daten . Unwichtig ist das Vorher , das Nachher und alles Drumherum . Und nun erzählt er eben nicht , was seinem Gegenstände widerfährt , sondern er erzählt nichts anderes als die Konfrontation . Und das , was er erzählt - seine Geschichte - , versammelt den Erzählenden und das Erzählte in sich , indem sie den Erzähler und die Erzählung als objektive Möglichkeiten ausschließt . «	d	0.7219722270965576	c	0.9993321299552916	c	0.9993306398391724	c	0.9994220733642578	d	0.9984762072563172	c	0.9979640245437622	c	0.9996675252914428	c	0.999535322189331	c	0.9954967498779296	c	0.9996786117553712
196721.xml	1967	Erzähler	Eine Geschichte - was ist sie denn anderes als ein wortgewordener Augenblick ... ja , fast möchte ich sagen : ein Augenblick der Liebe , wo der Erzähler seine ihm angemessene Ruhe und Würde , seine Distanz und seine Sachlichkeit opfert ; wo er , urplötzlich mit einem aus dem Welt-Mosaik ihm ins Auge gefallenen Steinchen Leben innigst konfrontiert , jede Fassung verliert und unvermittelt , aus einem durch Wortfülle gesprengten Munde draufloserzählt , als wäre er längst schon mitten drin im Erzählen ( weil der wirkliche Erzähler immer , ohne Unterlaß , erzählt , auch wenn er es selber gar nicht merkt ) .	Sie hat es nicht nötig , etwas zu erklären ; sie nennt keine Namen , keine Daten . Unwichtig ist das Vorher , das Nachher und alles Drumherum . Und nun erzählt er eben nicht , was seinem Gegenstände widerfährt , sondern er erzählt nichts anderes als die Konfrontation . Und das , was er erzählt - seine Geschichte - , versammelt den Erzählenden und das Erzählte in sich , indem sie den Erzähler und die Erzählung als objektive Möglichkeiten ausschließt . «	d	0.7219722270965576	c	0.9993321299552916	c	0.9993306398391724	c	0.9994220733642578	d	0.9984762072563172	c	0.9979640245437622	c	0.9996675252914428	c	0.999535322189331	c	0.9954967498779296	c	0.9996786117553712
196721.xml	1967	Erzähler	Und das , was er erzählt - seine Geschichte - , versammelt den Erzählenden und das Erzählte in sich , indem sie den Erzähler und die Erzählung als objektive Möglichkeiten ausschließt . «	Eine Geschichte - was ist sie denn anderes als ein wortgewordener Augenblick ... ja , fast möchte ich sagen : ein Augenblick der Liebe , wo der Erzähler seine ihm angemessene Ruhe und Würde , seine Distanz und seine Sachlichkeit opfert ; wo er , urplötzlich mit einem aus dem Welt-Mosaik ihm ins Auge gefallenen Steinchen Leben innigst konfrontiert , jede Fassung verliert und unvermittelt , aus einem durch Wortfülle gesprengten Munde draufloserzählt , als wäre er längst schon mitten drin im Erzählen ( weil der wirkliche Erzähler immer , ohne Unterlaß , erzählt , auch wenn er es selber gar nicht merkt ) . Und nun erzählt er eben nicht , was seinem Gegenstände widerfährt , sondern er erzählt nichts anderes als die Konfrontation . Obgleich er keine Definition geben wollte , geriet Eisenreich so in den Strudel seiner Wortkaskaden , daß eine prägnante Formulierung dabei heraussprang , die man an die Stelle einer Definition setzen kann . Eine Geschichte ist nach Eisenreichs Ansicht ein '■wortgewordener Augenblick : ein Augenblick der Liebe * .	d	0.4874739050865173	c	0.958238959312439	c	0.9982494711875916	b	0.99843829870224	b	0.9893130660057068	c	0.5967870950698853	b	0.997979700565338	b	0.7550233006477356	b	0.999180018901825	b	0.9773678183555604
196721.xml	1967	Erzähler	» So wäre der Geschichten Erzähler derjenige Prosaist , der sich am dichtesten an seinen Gegenstand heranwagt , und was er erzählt - die Geschichte - , wäre das am meisten entstofflichte , das dünnste und duftigste epische Gebilde .	Doch Eisenreich ist damit noch nicht am Ende seiner Ausführungen . Denn der Unterschiede zwischen Geschichte und Gedicht ist er sich bewußt und legt sie dar , ehe er sich an die Summe seiner Erfahrungen macht . Und die große Chance dieser Kunst scheint mir in eben der Eigenschaft zu bestehen , um derentwillen sie von dem oder jenem verurteilt werden könnte : nur Fragment zu sein . Gerade dadurch aber - als isolierte Manifestation des unendlichen Erzählens - ist sie Bruchstück einer großen epischen Konfession . «	b	0.49057736992836	b	0.998827874660492	b	0.9995737671852112	b	0.9972820281982422	b	0.9975401163101196	b	0.8144239783287048	b	0.9994117021560668	b	0.9985449314117432	b	0.999524474143982	b	0.9982404708862304
196721.xml	1967	Erzähler	Martin Walser fordert , daß die Geschichte in sich abgeschlossen sein müsse , sonst sei sie keine Geschichte , sondern Bruchstück eines Romans , den der Erzähler zu bequem sei , mit einem Anfang und einem Ende zu versehen .	Gerade dadurch aber - als isolierte Manifestation des unendlichen Erzählens - ist sie Bruchstück einer großen epischen Konfession . « An Eisenreichs letzter These scheiden sich die Geister . Welche Ansicht die richtigere ist , soll hier nicht entschieden werden . Es ist gut , daß es solch unterschiedliche Ansichten und Möglichkeiten im Bereiche der Geschichte gibt .	c	0.6908708810806274	c	0.9956486821174622	b	0.9810625910758972	b	0.9453378915786744	b	0.858697235584259	c	0.9933318495750428	b	0.999420166015625	b	0.9527970552444458	b	0.6439194679260254	c	0.988660454750061
196721.xml	1967	Erzählers	Jene Zeit , die in seiner [ des Erzählers ] Behandlung Umriß annimmt und zugleich durchscheinend wird , ist 'normaler * , gleichmäßiger Ablauf . ... er hält das weithin Allgemeine für bedeutungsvoller als den atemnehmenden Sonderfall . ...	Geschehen also , das in eine Kurzgeschichte eingeht , darf keinen übergewichtigen Schluß besitzen , es muß derart gefügt sein , daß seinen einzelnen Teilen ungefähr das gleiche Maß an Bedeutung zukommt . ... Von der Handlung der Kurzgeschichte müssen wir uns eine lineare Vorstellung machen . ... Im Allgemeinen des Existierens fixiert er das Bedeutsame . ... Genau genommen geht es dem Kurzgeschichtenverfasser demnach um die epische Darlegung und Ausdeutung eines Zeitpunktes .	c	0.7030655145645142	b	0.9990854263305664	b	0.9995723366737366	b	0.998323380947113	b	0.9994018077850342	b	0.9964016675949096	b	0.9991169571876526	b	0.999082088470459	b	0.9330174922943116	b	0.9895696640014648
196721.xml	1967	Erzähler	An den letzten Sätzen ersieht man , daß Piontek mit anderen Worten das zum Ausdruck bringt , was Eisenreich schon gesagt hat , und er verweist auch , ehe er zum Schluß jener Betrachtung kommt , auf einen jungen Erzähler , der erklärte , » daß die Kurzgeschichte der Lyrik näher stehe als dem Roman « .	Jedoch bereits dort wird man sich ihres Unterschiedes bewußt , wo sie nach einem tieferen Verhältnis zur Zeit streben . Während die Geschichte in der Zeit aufgeht , will das Gedicht sie übersteigen . « Die Erfahrungen der short stories Hemingways so unmittelbar auf die deutsche Kurzgeschichte anzuwenden , wie Piontek es hier tut , ist allerdings fragwürdig . Denn amerikanische Kurzgeschichten sind einer anderen Tradition entwachsen als die deutschen , wenngleich es keine Frage ist , daß die jüngere Erzähler generation entscheidend von Hemingway beeinflußt wurde .	b	0.7346807718276978	b	0.9997144341468812	b	0.9996708631515504	b	0.9986069798469543	b	0.9995772242546082	b	0.9970623850822448	b	0.9996283054351808	b	0.9993314743041992	b	0.999661922454834	b	0.9993289709091188
196721.xml	1967	Erzähler	Denn amerikanische Kurzgeschichten sind einer anderen Tradition entwachsen als die deutschen , wenngleich es keine Frage ist , daß die jüngere Erzähler generation entscheidend von Hemingway beeinflußt wurde .	An den letzten Sätzen ersieht man , daß Piontek mit anderen Worten das zum Ausdruck bringt , was Eisenreich schon gesagt hat , und er verweist auch , ehe er zum Schluß jener Betrachtung kommt , auf einen jungen Erzähler , der erklärte , » daß die Kurzgeschichte der Lyrik näher stehe als dem Roman « . Die Erfahrungen der short stories Hemingways so unmittelbar auf die deutsche Kurzgeschichte anzuwenden , wie Piontek es hier tut , ist allerdings fragwürdig . Wichtig ist jedoch Pionteks Hinweis auf die Bedeutung der Situation für die Geschichte , und er verweist in diesem Zusammenhang auf Hofmannsthals Auffassung , daß alle Situationen in einem sprachlichen Kunstwerk symbolisch seien , ohne darauf hinzu weisen , daß Hofmannsthal einer der Väter der deutschen 'Geschichte * ist , da auch er sich auf die Gestaltung des Augenblicks konzentrierte und in seiner 'Reitergeschichte * ein Beispiel dafür gab , daß im Allgemeinen des Existierens das Bedeutsame fixiert wird . Piontek greift also Ansätze auf , die schon vor ihm aufgestellt wurden .	b	0.8227443695068359	b	0.9997251629829408	b	0.9996848106384276	b	0.9985415935516356	b	0.9995644688606262	b	0.9973021745681764	b	0.9995704293251038	b	0.9992805123329164	b	0.9996869564056396	b	0.999531388282776
196721.xml	1967	Erzähler	Der Erzähler zeigt sich als Meister des Weglassens und Aussparens . ...	[ Der Dialog ] besitzt die Mundwärme des ungehobelten Sprechens , bezieht Alltagswendungen und Berufsslang in seinen Wortlaut ein und schreckt nicht davor zurück , Banalitäten zu erörtern . Hier muß das Ohr des Aufnehmenden die Ober- und Untertöne heraushören , ja , eine Witterung entwickeln für das Verschwiegene und für die Andeutungen , die etwa eine Pause macht . ... Das heißt jedoch nicht , daß er skizzenhaft verfährt oder impressionistisch tupfend . « Auch mit diesen letzten Aussagen begibt sich Piontek wieder in die Nachfolge Hofmannsthals , ohne daß man ihm den Vorwurf der bloßen Nachahmung machen darf .	b	0.4529008567333221	b	0.9996170997619628	b	0.9993910789489746	b	0.8738480806350708	b	0.9991864562034608	b	0.941577672958374	b	0.9993923902511596	b	0.9992406368255616	b	0.9996429681777954	b	0.9988700747489928
196721.xml	1967	Erzähler	Mit solchen Aussagen können nur wenige Kritiker konkurrieren , die selbst keine Dichter oder Erzähler sind .	Es schlägt uns in den Bann . Uns werden die Augen geöffnet . « Man mag anderer Meinung sein und bleiben , man wird jedoch nicht umhin können , Heinz Piontek zuzugestehen , daß er weiß , wovon er spricht , und daß es ihm in diesen letzten Sätzen gelungen ist , seine ‘ Ansichten’ von der Kurzgeschichte in ein Bild zu fassen . Eine tiefer gehende Interpretation mag anderen Kritikern Vorbehalten bleiben ; man kann jedoch im übertragenen Sinn mit Piontek darin übereinstimmen : » Die Zeit zwischen zwei Atemzügen wird nicht aufhören , Anfang und Ende aller Geschichten zu sein . «	b	0.5573806762695312	b	0.9995750784873962	b	0.9995738863945008	b	0.9984878301620485	b	0.9986993074417114	b	0.9894267320632936	b	0.9993659853935242	b	0.9993295669555664	b	0.9986348748207092	b	0.9964460730552672
196721.xml	1967	Erzählers	Wichtiger ist dann wieder die Betrachtung der Einstellung des Erzählers seinem Stoff gegenüber .	Damit stellt Bender unbewußt die Verbindung zu Hofmannsthal her , der dieselbe Lehre von der Lektüre der Geschichten Maupassants ableitet . Hinweise auf Flaubert und Maupassant , eine eingehendere Würdigung Katherine Mansfields , James Joyces und Jorge Luis Borges leiten zu einer Anführung der Namen der amerikanischen Meister der modernen short story . Hierzu sagt Bender : » Der story-Autor nimmt gegen das von ihm erzählte Thema oft die konträre Haltung ein . Der Liebende spricht als Ironiker , der Trauernde als Sarkast , der Überschwängliche untertreibt , der Gleichgültige übertreibt .	c	0.4776370823383331	b	0.9825631976127625	b	0.9983175992965698	b	0.8035334348678589	b	0.9991161227226256	b	0.9946228265762328	b	0.9993890523910522	b	0.996084213256836	b	0.9991661310195924	b	0.995246946811676
196721.xml	1967	Erzähler	Sechstens : Der Erzähler sucht nicht zu vertuschen , daß er erzählt .	Die Objekte bleiben nicht manipulierbar , sondern spielen mit ; werden zuweilen grotesk vergrößert und erscheinen übermächtig . Fünftens : Die Handlung baut sich oft auf einzelne , unverwechselbar festgehaltene , atmosphärisch genau bezeichnete Abschnitte auf , auf Kabinen des Erzählens , die sich Zu sammenhalten , die sich gegenseitig stützen oder sich Widerpart geben . Er zeigt das ganz offen und desillusionierend . Das führt zuweilen zu stilistischen Arabesken des Erzählens .	c	0.852733850479126	c	0.999702513217926	c	0.999426007270813	c	0.9994776844978333	c	0.999545156955719	c	0.9994474053382874	c	0.9996733665466307	c	0.9995809197425842	c	0.9996486902236938	c	0.9997598528862
196721.xml	1967	Erzähler	Nicht der Erzähler erzählt seine Geschichte .	» Sie ist vielmehr eine Liebeserklärung an eine Erinnerung , oder sie rächt sich an einer Erinnerung dadurch , daß sie die Erinnerung zu einer Geschichte macht . « Damit setzt Walser die Geschichte absolut . Die Geschichte erzählt sich selbst . Sie ist autonom , ja , sie ist menschlicher Gefühle fähig : sie kann lieben und hassen .	d	0.71197909116745	b	0.9995502829551696	b	0.9499526023864746	b	0.99606591463089	b	0.7055639624595642	d	0.6667526960372925	b	0.9930869936943054	c	0.6410475373268127	c	0.8020747900009155	b	0.9630404114723206
196721.xml	1967	Erzählers	Er gebraucht das Wort 'tatsächlich * in einem ungewöhnlichen Zusammenhang , um zum Ausdruck zu bringen , daß die Geschichte das als Tatsache erzählt , was in Wirklichkeit nur in der Vorstellung des Erzählers sich abspielt .	» Eine Geschichte erzählt tatsächlich , als wüßte sie warum etwas so geschieht wie es geschieht . « In diesem Satz mißachtet Martin Walser willkürlich die Regeln der Zeichensetzung , um seiner Aussage Gewicht zu verleihen . Daher ist die Geschichte eine 'Anmaßung * . Sie maßt sich an , autonom zu sein , 'zu wissen , was die Welt / Im Innersten zusammenhält’ .	d	0.3395507037639618	b	0.999408483505249	d	0.8482007384300232	b	0.9956203103065492	c	0.8793587684631348	b	0.6897136569023132	b	0.9329999089241028	b	0.8888469934463501	c	0.7956341505050659	b	0.978659689426422
196721.xml	1967	Erzähler	Noch schlimmer ist es um Erzähler bestellt , die dokumentieren wollen .	Wer aber registriert , will beweisen , daß man lediglich registrieren kann . Wer Geschichten erzählt , gibt zu , da nichts zu beweisen ist . « » Eine zierliche Skepsis wird jetzt zur Sucht : nach dem Dokument . Das ist eine Anbiederung bloß noch bei der Technik , denn diese Art sozialer Dokumente kann nur die Technik herstellen , die Abbildungstechnik .	d	0.5703341960906982	b	0.8028685450553894	b	0.631422758102417	b	0.9029167890548706	b	0.6631056070327759	a	0.9556797742843628	b	0.9670338034629822	b	0.9914252758026124	b	0.8663716316223145	b	0.3577787578105926
196721.xml	1967	Erzähler	Solange sie nichts tut , um sich wirklich an diese Aufgabe zu wagen , solange sie nicht den Versuch unternimmt , Gottähnlichkeit sich anzumaßen , soll der Erzähler sich damit bescheiden , Geschichten zu erzählen .	Wahrheitsfindung ist das Ziel und die Aufgabe des Geschichtenerzählers . Doch er soll auch sich selber gegenüber skeptisch sein : die Entdeckung der ‘ universalen Formel * der Wahrheit ist zuerst einmal die Aufgabe der Wissenschaft . Denn damit ist er im Kleinen wirklich schöpferisch , ein kleiner Gott in der Welt seiner Vorstellungen ! » Schließlich : jeder kommt mit seinen Geschichten auf die Welt . «	b	0.5609835982322693	b	0.802939236164093	b	0.6450995206832886	b	0.8984014391899109	d	0.7874687910079956	d	0.4927756190299988	b	0.9624648690223694	b	0.9977778792381288	d	0.9424619674682616	b	0.762736976146698
196721.xml	1967	Erzähler	Embryonal sind alle Geschichten schon im Erzähler angelegt , wenn er dazu bestimmt ist , Geschichten zu erfinden .	Denn damit ist er im Kleinen wirklich schöpferisch , ein kleiner Gott in der Welt seiner Vorstellungen ! » Schließlich : jeder kommt mit seinen Geschichten auf die Welt . « Sie kommen aus der Tiefe seines Wesens , seiner Vorstellungskraft , und er ist nur dazu bestellt , Geburtshilfe zu leisten , sie in Worte zu fassen . » Dann wartet er darauf , sie loszuwerden .	a	0.8466256856918335	d	0.7895318865776062	d	0.4862076640129089	d	0.9245871305465698	d	0.99879252910614	d	0.9704717993736268	d	0.9818989038467408	a	0.9838823080062866	d	0.9248884916305542	a	0.5707559585571289
